id,customer_id,tenant_id,channel,interaction_type,content,created_at
b56d4561-5558-4acb-b0b6-5cb2f4f7fea0,52266982-c47b-47b7-b07c-096c1024c9bc,1,site,view,Interaction Content,2025-12-09T03:18:14.421Z
de4caff6-32d8-47c7-a73e-816a852ad949,8b940164-7381-4989-beaa-ab92676e30c8,1,whatsapp,click,Interaction Content,2025-12-09T03:18:14.421Z
6b7e4856-838a-4078-aa71-df2ea1e8ad15,eea14131-ed41-4b29-9cf6-68867c33744a,1,site,click,Interaction Content,2025-12-09T03:18:14.421Z
3c8060f9-c941-4e6b-8d43-70e745be3b9f,09c09cfc-970f-4563-ad45-a1f5546a1dac,1,whatsapp,message_sent,Interaction Content,2025-12-09T03:18:14.421Z
bb8039b9-4128-4730-b0d3-217a4667c4a9,09c09cfc-970f-4563-ad45-a1f5546a1dac,1,email,message_sent,Interaction Content,2025-12-09T03:18:14.421Z
d89454ca-8494-45c2-b13e-427887aa4d6f,4175b55f-5c36-4d3b-82c0-246830645432,1,email,message_sent,Interaction Content,2025-12-09T03:18:14.421Z
39f771b1-3daf-42fd-b5a0-9ead811dbade,4175b55f-5c36-4d3b-82c0-246830645432,1,site,click,Interaction Content,2025-12-09T03:18:14.421Z
f7a128c1-c4c7-460d-89c2-86f4abc9827d,4175b55f-5c36-4d3b-82c0-246830645432,1,whatsapp,click,Interaction Content,2025-12-09T03:18:14.421Z
433eba93-a3be-4c93-aa8d-ae7ed7cd836e,760386a8-da18-464d-aaf4-a05dae91a256,1,site,message_sent,Interaction Content,2025-12-09T03:18:14.421Z
5168a6ff-57eb-4925-9153-2d57d042e626,760386a8-da18-464d-aaf4-a05dae91a256,1,whatsapp,click,Interaction Content,2025-12-09T03:18:14.421Z
1be14506-4772-4891-bd1e-ef4a10cd30a2,760386a8-da18-464d-aaf4-a05dae91a256,1,site,view,Interaction Content,2025-12-09T03:18:14.421Z
89deccf9-c81c-4161-9995-903e869dc292,760386a8-da18-464d-aaf4-a05dae91a256,1,site,click,Interaction Content,2025-12-09T03:18:14.421Z
2d1c49b1-60db-4d8d-b4a3-4db480e7c763,c0f13169-c5be-47d5-be8c-542356205819,1,email,view,Interaction Content,2025-12-09T03:18:14.422Z
19ef1f86-f80a-4c04-802d-3ef4f8b8c8ae,5bec17fe-b6b6-4d67-86ee-af34bddb70b5,1,site,view,Interaction Content,2025-12-09T03:18:14.422Z
3f59e1f3-1510-4f8b-bd55-84713a31a6bf,5bec17fe-b6b6-4d67-86ee-af34bddb70b5,1,site,view,Interaction Content,2025-12-09T03:18:14.422Z
13161db7-98cb-4b05-b723-5b4acf9ef107,d5ecb57a-230f-47df-9c4c-f4ca4666871e,1,site,message_sent,Interaction Content,2025-12-09T03:18:14.422Z
a206c0f0-d817-41ac-a989-203cc8cbc608,f8771338-2813-4150-9e4a-b5a612257477,1,whatsapp,click,Interaction Content,2025-12-09T03:18:14.422Z
aca68e9b-1938-4986-b2c7-aedc8863e28c,f8771338-2813-4150-9e4a-b5a612257477,1,email,view,Interaction Content,2025-12-09T03:18:14.422Z
5e450feb-6e8a-44b3-87f8-dc58a04325e8,f8771338-2813-4150-9e4a-b5a612257477,1,site,click,Interaction Content,2025-12-09T03:18:14.422Z
ad5e2acb-a607-41ed-a27a-2d404195de1d,f8771338-2813-4150-9e4a-b5a612257477,1,email,message_sent,Interaction Content,2025-12-09T03:18:14.422Z
6caf1264-07d1-456a-a1c2-75e12b6a1ae5,f8771338-2813-4150-9e4a-b5a612257477,1,site,click,Interaction Content,2025-12-09T03:18:14.422Z
04f45c55-ecb0-49eb-8a88-545043118c54,431a1e9b-de25-4ada-852c-4ae9fa8e0043,1,site,message_sent,Interaction Content,2025-12-09T03:18:14.422Z
055b39fb-8e9f-4e99-88bb-4382e32ada0e,431a1e9b-de25-4ada-852c-4ae9fa8e0043,1,whatsapp,view,Interaction Content,2025-12-09T03:18:14.422Z
9b018caf-3fb6-4531-84a3-63d747f61ace,431a1e9b-de25-4ada-852c-4ae9fa8e0043,1,site,message_sent,Interaction Content,2025-12-09T03:18:14.422Z
a7252a5a-451e-4a77-ae05-52a03533eaf0,431a1e9b-de25-4ada-852c-4ae9fa8e0043,1,email,view,Interaction Content,2025-12-09T03:18:14.422Z
f8570602-8dc0-47ff-9864-478639acfe85,c2ddf7de-26bf-4868-b70e-cc1fd08bc3a4,1,site,click,Interaction Content,2025-12-09T03:18:14.422Z
3f0a60fe-f3b9-4953-9b41-e9f7d674fea6,c2ddf7de-26bf-4868-b70e-cc1fd08bc3a4,1,email,message_sent,Interaction Content,2025-12-09T03:18:14.422Z
bbcfb771-5ae0-4d06-873f-8859858818e1,c2ddf7de-26bf-4868-b70e-cc1fd08bc3a4,1,site,click,Interaction Content,2025-12-09T03:18:14.422Z
724d5b60-2540-47ef-8aab-6f32776c6cd9,0dcc1b7b-ecb6-42ff-b503-888f0d022866,1,email,view,Interaction Content,2025-12-09T03:18:14.422Z
173886b4-b7a2-4caf-88bd-00bc17846d86,06c03012-3d92-446d-abd9-8f0b5321f2d3,1,email,view,Interaction Content,2025-12-09T03:18:14.422Z
ad527bab-652d-43bf-850a-4c360e1bbee7,06c03012-3d92-446d-abd9-8f0b5321f2d3,1,whatsapp,message_sent,Interaction Content,2025-12-09T03:18:14.422Z
18e8f426-07d7-4fc3-a640-e431f91636cf,06c03012-3d92-446d-abd9-8f0b5321f2d3,1,email,view,Interaction Content,2025-12-09T03:18:14.422Z
d2334286-c164-4e7a-8ba0-a1c860fafc41,06c03012-3d92-446d-abd9-8f0b5321f2d3,1,whatsapp,view,Interaction Content,2025-12-09T03:18:14.422Z
d6210bfd-bd67-4969-ae53-30989f2b1580,ad09c561-74d1-4de1-940d-81c408e6e408,1,site,click,Interaction Content,2025-12-09T03:18:14.422Z
8c5e9eb6-291a-4f40-9f01-8a554bdc91e4,ad09c561-74d1-4de1-940d-81c408e6e408,1,site,view,Interaction Content,2025-12-09T03:18:14.422Z
a76bf570-767a-4e16-8688-4f49ee09a6bb,ad09c561-74d1-4de1-940d-81c408e6e408,1,site,click,Interaction Content,2025-12-09T03:18:14.422Z
e049e318-cd40-4731-8087-934a81969a38,a45f7d88-d51f-456a-8187-9feb0619861f,1,email,message_sent,Interaction Content,2025-12-09T03:18:14.422Z
37fc4260-c7dc-461b-aaed-a339bf12b229,a45f7d88-d51f-456a-8187-9feb0619861f,1,site,message_sent,Interaction Content,2025-12-09T03:18:14.422Z
7fe0ff82-d6ab-4aa2-a0ea-9c67ecc11f5a,a45f7d88-d51f-456a-8187-9feb0619861f,1,site,click,Interaction Content,2025-12-09T03:18:14.422Z
7f33804e-605a-4d0a-bd07-90d230f47279,a45f7d88-d51f-456a-8187-9feb0619861f,1,email,click,Interaction Content,2025-12-09T03:18:14.422Z
5ae95695-8aed-48ae-8a95-7219ab92c7cd,a45f7d88-d51f-456a-8187-9feb0619861f,1,email,click,Interaction Content,2025-12-09T03:18:14.422Z
94056344-60de-41c9-9c63-8e11c5714cb9,5e462283-5e9b-4a63-9748-c220c909ae96,1,email,message_sent,Interaction Content,2025-12-09T03:18:14.422Z
a2d75474-05ac-45a6-a797-bc2ce523dcd3,5e462283-5e9b-4a63-9748-c220c909ae96,1,email,click,Interaction Content,2025-12-09T03:18:14.422Z
eada6374-0702-4d24-902f-469a01e6db43,5e462283-5e9b-4a63-9748-c220c909ae96,1,site,view,Interaction Content,2025-12-09T03:18:14.422Z
276eec32-7d0c-4bd0-b93c-2b4e44a5734f,16b85298-4fbc-49a8-a6ad-9b15cbcae9e2,1,email,click,Interaction Content,2025-12-09T03:18:14.422Z
8ad5d601-44e9-4fff-a7f9-fdb6b1888d21,16b85298-4fbc-49a8-a6ad-9b15cbcae9e2,1,whatsapp,message_sent,Interaction Content,2025-12-09T03:18:14.422Z
026ddf55-cb5b-4f96-b01b-393ae52f6a36,16b85298-4fbc-49a8-a6ad-9b15cbcae9e2,1,email,click,Interaction Content,2025-12-09T03:18:14.422Z
ea99f7e8-5ca8-4594-a144-3be38abd226b,16b85298-4fbc-49a8-a6ad-9b15cbcae9e2,1,whatsapp,click,Interaction Content,2025-12-09T03:18:14.422Z
e9b1706c-dd84-49d3-95eb-f3b64c000afc,e8ba8858-e34c-402f-8978-78a555cb08b0,1,email,click,Interaction Content,2025-12-09T03:18:14.422Z
2993c6fa-2fbd-4dec-91c0-1079da2edf8c,5c9c0cfb-f627-49d3-a360-7a8dfc5750f5,1,email,click,Interaction Content,2025-12-09T03:18:14.422Z
a2f7b2f9-3439-468a-af20-d0daf6449097,5c9c0cfb-f627-49d3-a360-7a8dfc5750f5,1,email,message_sent,Interaction Content,2025-12-09T03:18:14.422Z
c1af04b7-7d3e-4e55-b1c1-324a5eebbaa9,5c9c0cfb-f627-49d3-a360-7a8dfc5750f5,1,email,view,Interaction Content,2025-12-09T03:18:14.422Z
2ab5df53-1913-4687-9a91-8c0e007a67cb,08e8b5bd-9c67-42ba-93f9-1636ba71c957,1,email,view,Interaction Content,2025-12-09T03:18:14.422Z
0d39ea1d-bea6-4ec2-970b-ee987a860f1b,08e8b5bd-9c67-42ba-93f9-1636ba71c957,1,whatsapp,view,Interaction Content,2025-12-09T03:18:14.422Z
e45dc7d3-41bc-41be-978c-932de9711f93,08e8b5bd-9c67-42ba-93f9-1636ba71c957,1,email,message_sent,Interaction Content,2025-12-09T03:18:14.422Z
f8af08ec-e04c-4369-928c-739879736877,15febb94-86b4-47b5-9dbf-d4d961093de3,1,site,click,Interaction Content,2025-12-09T03:18:14.422Z
ebeaaa35-8326-482e-8311-260cc1554d6f,aeec7e57-0a5c-49a2-8f47-dd00e27b29b9,1,email,click,Interaction Content,2025-12-09T03:18:14.422Z
3513537e-6a7a-4ae9-b0e8-379a5808231e,aeec7e57-0a5c-49a2-8f47-dd00e27b29b9,1,site,view,Interaction Content,2025-12-09T03:18:14.422Z
1377cfce-b3e7-4f53-ab4b-a0d34f52ec55,86ebd002-9fcd-4a81-bdfb-c0c47ebdc0ce,1,email,view,Interaction Content,2025-12-09T03:18:14.422Z
7045a069-a8b7-4a4a-9897-f734416d7da9,86ebd002-9fcd-4a81-bdfb-c0c47ebdc0ce,1,whatsapp,click,Interaction Content,2025-12-09T03:18:14.422Z
940ffc37-096e-45c9-a013-60475a663976,86ebd002-9fcd-4a81-bdfb-c0c47ebdc0ce,1,site,click,Interaction Content,2025-12-09T03:18:14.422Z
89f0035e-7c0f-40ac-97f4-c8329be3ba53,86ebd002-9fcd-4a81-bdfb-c0c47ebdc0ce,1,email,message_sent,Interaction Content,2025-12-09T03:18:14.422Z
d3751cbf-6d9c-4f2f-9a98-ea9cf1e74e1f,a40db32b-d708-4631-9685-3b303a830059,1,site,view,Interaction Content,2025-12-09T03:18:14.422Z
12a561ae-1d3a-4904-b402-50a0a195d259,a40db32b-d708-4631-9685-3b303a830059,1,whatsapp,view,Interaction Content,2025-12-09T03:18:14.422Z
d5b223ad-2c03-4589-a953-161ee233243e,a40db32b-d708-4631-9685-3b303a830059,1,site,click,Interaction Content,2025-12-09T03:18:14.422Z
af9bcaab-4b2d-45fd-a59a-ed4f770a8b9d,31456463-abaa-4efa-a53d-ea0f6c6922a8,1,whatsapp,click,Interaction Content,2025-12-09T03:18:14.422Z
63273201-b16d-477d-bcaa-f561bc15c87c,31456463-abaa-4efa-a53d-ea0f6c6922a8,1,site,click,Interaction Content,2025-12-09T03:18:14.422Z
970924be-a751-4b2f-a02d-e275f4e97d5c,31456463-abaa-4efa-a53d-ea0f6c6922a8,1,email,click,Interaction Content,2025-12-09T03:18:14.422Z
3f22c6e4-6030-4159-b77e-46e264bb29b8,31456463-abaa-4efa-a53d-ea0f6c6922a8,1,whatsapp,view,Interaction Content,2025-12-09T03:18:14.422Z
32cbdeb9-2b77-4d16-b49e-fe84d3ef5a02,31456463-abaa-4efa-a53d-ea0f6c6922a8,1,email,click,Interaction Content,2025-12-09T03:18:14.422Z
336b200f-6f36-4e6b-9269-b7131a309901,38a69f22-740f-472c-8e71-6e2dab015ca4,1,site,view,Interaction Content,2025-12-09T03:18:14.422Z
d2adbe15-2c63-4718-bf8f-9af9498caf70,38a69f22-740f-472c-8e71-6e2dab015ca4,1,whatsapp,click,Interaction Content,2025-12-09T03:18:14.422Z
ae799cdf-c840-4ee9-8e8a-e8a0919a32fe,38a69f22-740f-472c-8e71-6e2dab015ca4,1,site,view,Interaction Content,2025-12-09T03:18:14.422Z
48036ad8-c4a7-4b5c-bde0-b539e1f0261d,38a69f22-740f-472c-8e71-6e2dab015ca4,1,email,message_sent,Interaction Content,2025-12-09T03:18:14.422Z
d501b693-c25f-4a8d-b24f-1c8ccb5c4edd,bb9ba6e0-9ce7-4eaa-8aaa-0c3c482f93fb,1,whatsapp,view,Interaction Content,2025-12-09T03:18:14.422Z
bc759bea-bcde-49b4-9400-7147e2ade4d4,0446bba9-da3a-4b2c-86a9-9c54ac32e49c,1,email,message_sent,Interaction Content,2025-12-09T03:18:14.422Z
a73af006-3b88-4468-b4b5-3972e1141f8e,0446bba9-da3a-4b2c-86a9-9c54ac32e49c,1,whatsapp,view,Interaction Content,2025-12-09T03:18:14.422Z
3ad3e89e-aa2a-411c-8493-76cfcda28ca2,0446bba9-da3a-4b2c-86a9-9c54ac32e49c,1,site,click,Interaction Content,2025-12-09T03:18:14.422Z
641103e6-d868-4195-bdab-9db4b1221cba,0446bba9-da3a-4b2c-86a9-9c54ac32e49c,1,site,message_sent,Interaction Content,2025-12-09T03:18:14.422Z
63c57dd2-1d6d-4cf0-b292-db2095199658,a987ac56-d0b1-4e6d-877a-5735df8ebce8,1,site,click,Interaction Content,2025-12-09T03:18:14.422Z
f8b09159-78d1-4dd1-8ec2-4f6f000480b1,a987ac56-d0b1-4e6d-877a-5735df8ebce8,1,site,view,Interaction Content,2025-12-09T03:18:14.422Z
795a068f-a18a-41bb-a0bf-238c948d759c,717d5c8e-3675-4a7a-843f-5c3656d8aa58,1,whatsapp,view,Interaction Content,2025-12-09T03:18:14.422Z
5793e41c-e1b5-4fac-a502-2e4e966077ba,717d5c8e-3675-4a7a-843f-5c3656d8aa58,1,site,view,Interaction Content,2025-12-09T03:18:14.422Z
abbd3ead-fb1f-4480-9f72-13f861054748,717d5c8e-3675-4a7a-843f-5c3656d8aa58,1,whatsapp,message_sent,Interaction Content,2025-12-09T03:18:14.422Z
d26b8824-bdd7-4b96-90e6-5946d8df897e,717d5c8e-3675-4a7a-843f-5c3656d8aa58,1,site,view,Interaction Content,2025-12-09T03:18:14.422Z
b7d43e47-bfca-45ea-af8d-c0e77b460db1,a0a240d1-0df1-4fc6-aadc-948a0d73d3c4,1,email,message_sent,Interaction Content,2025-12-09T03:18:14.422Z
f43d6288-5711-4507-b105-cd5919e20571,a0a240d1-0df1-4fc6-aadc-948a0d73d3c4,1,email,message_sent,Interaction Content,2025-12-09T03:18:14.422Z
b9de4fb1-aeea-4c7c-aab7-802422b6994a,68b5d2c7-6442-4a82-b451-a8c7f5b55b40,1,email,click,Interaction Content,2025-12-09T03:18:14.422Z
f63f5ac4-80ff-4a48-bd07-5d0edcde7d9d,01a37d61-b3f8-4bdb-a1ff-7abde63e035a,1,whatsapp,click,Interaction Content,2025-12-09T03:18:14.422Z
a15265f5-34c0-4c66-a1da-3b16f1d4c11d,01a37d61-b3f8-4bdb-a1ff-7abde63e035a,1,whatsapp,message_sent,Interaction Content,2025-12-09T03:18:14.422Z
74026a38-6a2f-4416-b207-7ebea67acab3,01a37d61-b3f8-4bdb-a1ff-7abde63e035a,1,whatsapp,message_sent,Interaction Content,2025-12-09T03:18:14.422Z
d01032f1-312f-4360-ba70-13cf9d8083f6,fa6b22e3-565f-4211-a02b-e75486cb0ae1,1,email,click,Interaction Content,2025-12-09T03:18:14.422Z
43e4ea66-2332-4122-8b3d-a6ab928f2891,fa6b22e3-565f-4211-a02b-e75486cb0ae1,1,whatsapp,click,Interaction Content,2025-12-09T03:18:14.422Z
145948f4-c010-4d11-81fc-62f6f9a62b99,fa6b22e3-565f-4211-a02b-e75486cb0ae1,1,whatsapp,view,Interaction Content,2025-12-09T03:18:14.422Z
7e66786e-f654-4cce-a28b-67adc16a8bc8,fa6b22e3-565f-4211-a02b-e75486cb0ae1,1,email,view,Interaction Content,2025-12-09T03:18:14.422Z
dfa23132-844a-4ddb-b5e2-7e9195971889,fa6b22e3-565f-4211-a02b-e75486cb0ae1,1,whatsapp,view,Interaction Content,2025-12-09T03:18:14.422Z
fdec493a-6ed5-443e-8b11-d4d64e57ec5d,a7a47785-f78d-412f-867d-9442e48737a1,1,site,view,Interaction Content,2025-12-09T03:18:14.422Z
a6279213-2114-4706-b601-0ab3d4deec25,a7a47785-f78d-412f-867d-9442e48737a1,1,site,view,Interaction Content,2025-12-09T03:18:14.422Z
a2a89757-4b3a-4bc2-86de-290cf46fb477,6cf5f330-9f81-490d-a89e-a0fd2a3c7361,1,site,view,Interaction Content,2025-12-09T03:18:14.422Z
203ed1f2-c01d-4f05-aed8-b88c01f63488,6cf5f330-9f81-490d-a89e-a0fd2a3c7361,1,email,message_sent,Interaction Content,2025-12-09T03:18:14.422Z
39fa765b-bcf7-424c-8cd2-f286683d0420,6cf5f330-9f81-490d-a89e-a0fd2a3c7361,1,whatsapp,message_sent,Interaction Content,2025-12-09T03:18:14.422Z
9fccbcd1-1ab0-4302-9f0e-23f98748e626,ae019526-a4b7-4fd7-bf77-c93137492879,1,site,view,Interaction Content,2025-12-09T03:18:14.422Z
41497c6b-ba47-42a0-abf5-35101f51a696,ae019526-a4b7-4fd7-bf77-c93137492879,1,email,view,Interaction Content,2025-12-09T03:18:14.422Z
f7ffa294-76d8-45f1-92b1-f2ee253cc379,ae019526-a4b7-4fd7-bf77-c93137492879,1,whatsapp,click,Interaction Content,2025-12-09T03:18:14.423Z
e1b2707f-c208-4a33-9f09-89aef0f5f622,ae019526-a4b7-4fd7-bf77-c93137492879,1,whatsapp,click,Interaction Content,2025-12-09T03:18:14.423Z
f92d7f28-1390-47cb-b92e-6f782f732437,ae019526-a4b7-4fd7-bf77-c93137492879,1,whatsapp,message_sent,Interaction Content,2025-12-09T03:18:14.423Z
c2fd221b-1ba2-408b-9ff7-6936342af7bf,af01658c-d149-4afd-8800-d3db6a784b63,1,email,view,Interaction Content,2025-12-09T03:18:14.423Z
e8a4067f-a3af-46ab-bb4e-87ae9dc87168,6ec361e8-cb0a-445c-9bdc-fd2f41e7288b,1,site,view,Interaction Content,2025-12-09T03:18:14.423Z
02f584ee-97b5-402a-889b-68a0b178ae88,6ec361e8-cb0a-445c-9bdc-fd2f41e7288b,1,whatsapp,view,Interaction Content,2025-12-09T03:18:14.423Z
e5969e97-0e3f-4389-97af-742c6828141f,28c2ac6c-8bb3-4cc7-821d-70dec63278d4,1,whatsapp,message_sent,Interaction Content,2025-12-09T03:18:14.423Z
ff3de74b-69d5-4a25-8cfa-813d16a9c43d,28c2ac6c-8bb3-4cc7-821d-70dec63278d4,1,email,view,Interaction Content,2025-12-09T03:18:14.423Z
e9bfa0c9-9803-408a-954e-629077c7647e,1a56d121-dfe4-433c-86bb-f3fb70b0800b,1,site,view,Interaction Content,2025-12-09T03:18:14.423Z
ecada74e-c613-47b6-936b-5669bb0f37ee,1a56d121-dfe4-433c-86bb-f3fb70b0800b,1,whatsapp,click,Interaction Content,2025-12-09T03:18:14.423Z
9982b353-c980-4b9f-ba0f-bac8e4ba63d0,1a56d121-dfe4-433c-86bb-f3fb70b0800b,1,whatsapp,view,Interaction Content,2025-12-09T03:18:14.423Z
9ad8e9b3-393a-4215-88eb-7b2fb2872760,1a56d121-dfe4-433c-86bb-f3fb70b0800b,1,site,view,Interaction Content,2025-12-09T03:18:14.423Z
503df476-a315-46d5-9df0-bd1f97334938,8a4a41f6-3f83-4fa1-98e1-d3b0d89bb75d,1,email,click,Interaction Content,2025-12-09T03:18:14.423Z
5a051bba-2bbd-4ff0-b56d-7b9fb3529735,8a4a41f6-3f83-4fa1-98e1-d3b0d89bb75d,1,whatsapp,message_sent,Interaction Content,2025-12-09T03:18:14.423Z
e76be4d7-9c89-4ae6-b2ed-aaf944cb20ac,8a4a41f6-3f83-4fa1-98e1-d3b0d89bb75d,1,email,message_sent,Interaction Content,2025-12-09T03:18:14.423Z
471ded53-7643-4795-a22d-ea7949bd7f73,f7e8485c-c20d-4a1c-a981-b41376596f97,1,whatsapp,click,Interaction Content,2025-12-09T03:18:14.423Z
08f55ed0-3502-415f-b4b2-cb2ef0312abb,f7e8485c-c20d-4a1c-a981-b41376596f97,1,email,click,Interaction Content,2025-12-09T03:18:14.423Z
12a8086e-52ef-4d3f-b51a-5880b6cfa662,f7e8485c-c20d-4a1c-a981-b41376596f97,1,whatsapp,view,Interaction Content,2025-12-09T03:18:14.423Z
0fc442e2-3912-456d-9989-bcb4021eff1a,e577233c-e72d-43b2-9661-7a0e31d09cb4,1,site,view,Interaction Content,2025-12-09T03:18:14.423Z
80b3f597-a707-4679-b7e0-c69136fcadf5,e577233c-e72d-43b2-9661-7a0e31d09cb4,1,site,click,Interaction Content,2025-12-09T03:18:14.423Z
5a2df99e-7f97-4791-990e-d2641a9035d2,e577233c-e72d-43b2-9661-7a0e31d09cb4,1,email,view,Interaction Content,2025-12-09T03:18:14.423Z
a381e507-2f68-4688-9642-89dffe125bbe,e310144d-9dd6-4f7f-b1b5-e8c3eff846ea,1,site,view,Interaction Content,2025-12-09T03:18:14.423Z
177beec9-86aa-4302-a5f4-589d7c8d3040,e310144d-9dd6-4f7f-b1b5-e8c3eff846ea,1,site,click,Interaction Content,2025-12-09T03:18:14.423Z
e1d045e1-93cc-4082-9806-a254f8db7bde,e310144d-9dd6-4f7f-b1b5-e8c3eff846ea,1,site,click,Interaction Content,2025-12-09T03:18:14.423Z
bcd3c2ef-32e6-4c4e-85dc-77a2fd65453f,e310144d-9dd6-4f7f-b1b5-e8c3eff846ea,1,whatsapp,view,Interaction Content,2025-12-09T03:18:14.423Z
215d43f3-0cf0-4201-8c13-e602be3a37e2,e310144d-9dd6-4f7f-b1b5-e8c3eff846ea,1,whatsapp,view,Interaction Content,2025-12-09T03:18:14.423Z
e387ce8a-5321-4175-ba1e-71bc6db5e840,e9f6327c-338c-4d23-ac73-d75e5974fe69,1,site,message_sent,Interaction Content,2025-12-09T03:18:14.423Z
f5b470a7-ae12-4307-ba22-e6ddecc1842b,e9f6327c-338c-4d23-ac73-d75e5974fe69,1,email,view,Interaction Content,2025-12-09T03:18:14.423Z
cfd6b8f0-3a3f-494d-a6a8-83694ce613bc,e9f6327c-338c-4d23-ac73-d75e5974fe69,1,email,view,Interaction Content,2025-12-09T03:18:14.423Z
e5040ee7-2b1a-40ae-a953-187d49801179,e9f6327c-338c-4d23-ac73-d75e5974fe69,1,email,click,Interaction Content,2025-12-09T03:18:14.423Z
d79bcce5-aa2d-4f10-a2bc-57b226a9bc0a,e9f6327c-338c-4d23-ac73-d75e5974fe69,1,whatsapp,message_sent,Interaction Content,2025-12-09T03:18:14.423Z
e78faeb1-088a-4322-b723-80a36d4fdde2,35f88405-bcbb-4ed8-a811-e97cb4c62704,1,whatsapp,message_sent,Interaction Content,2025-12-09T03:18:14.423Z
32dcf112-fa7d-416a-b41c-024aa28b68a5,35f88405-bcbb-4ed8-a811-e97cb4c62704,1,email,view,Interaction Content,2025-12-09T03:18:14.423Z
eb3a8d09-c205-4395-91e3-c57aff14ef4f,7afe1073-aed0-4714-a930-8c54f78ee01e,1,whatsapp,message_sent,Interaction Content,2025-12-09T03:18:14.423Z
80b85809-204c-44d7-a781-709d8c948b30,7afe1073-aed0-4714-a930-8c54f78ee01e,1,site,view,Interaction Content,2025-12-09T03:18:14.423Z
dc821e54-ca79-4ca5-82df-124dbbd3cebf,7afe1073-aed0-4714-a930-8c54f78ee01e,1,site,view,Interaction Content,2025-12-09T03:18:14.423Z
8bdadec8-4077-4733-9159-7b6993e023a5,7afe1073-aed0-4714-a930-8c54f78ee01e,1,site,message_sent,Interaction Content,2025-12-09T03:18:14.423Z
e08c56a1-5207-42e8-aa6a-5a51d374d844,7afe1073-aed0-4714-a930-8c54f78ee01e,1,site,click,Interaction Content,2025-12-09T03:18:14.423Z
4b5b78c4-cfbb-4bf7-96c0-5af6e88b6bed,da6afd46-042e-49f2-918e-8011ff7bb3de,1,site,view,Interaction Content,2025-12-09T03:18:14.423Z
621c99d2-3d0b-4072-a7db-80aa10ddf298,da6afd46-042e-49f2-918e-8011ff7bb3de,1,site,message_sent,Interaction Content,2025-12-09T03:18:14.423Z
f9b27b06-0c08-4dd7-8b9c-24cdfccf90ec,da6afd46-042e-49f2-918e-8011ff7bb3de,1,site,click,Interaction Content,2025-12-09T03:18:14.423Z
3566c77f-7ea9-4b69-a1d4-fe98334bdbff,d1330803-e812-4b3f-a05a-4178addef934,1,email,view,Interaction Content,2025-12-09T03:18:14.423Z
d530cff4-6677-4a00-9e3d-81c88a4246f8,d1330803-e812-4b3f-a05a-4178addef934,1,site,click,Interaction Content,2025-12-09T03:18:14.423Z
3db507c4-5784-484a-b39c-06658e3134ed,d1330803-e812-4b3f-a05a-4178addef934,1,site,view,Interaction Content,2025-12-09T03:18:14.423Z
b93a3b5f-2dda-4a91-86aa-7c6f73180e0b,d1330803-e812-4b3f-a05a-4178addef934,1,whatsapp,message_sent,Interaction Content,2025-12-09T03:18:14.423Z
121a4e3f-4554-4020-b238-4b4901802baa,eef853cd-4572-48ef-a7a6-c5aa0118da2a,1,email,click,Interaction Content,2025-12-09T03:18:14.423Z
3da31041-c212-4a3f-a891-019935f1b61b,eef853cd-4572-48ef-a7a6-c5aa0118da2a,1,email,click,Interaction Content,2025-12-09T03:18:14.423Z
cf87297a-e1e8-42fa-8900-d5c0a63dd012,eef853cd-4572-48ef-a7a6-c5aa0118da2a,1,whatsapp,message_sent,Interaction Content,2025-12-09T03:18:14.423Z
34dc65c0-872d-4954-a93b-951361a5b82b,e73e151e-235a-46ba-85b1-6dc30a3087c3,1,site,message_sent,Interaction Content,2025-12-09T03:18:14.423Z
26d4ea15-3161-40cf-92d0-fbc4cbf864cb,e73e151e-235a-46ba-85b1-6dc30a3087c3,1,email,message_sent,Interaction Content,2025-12-09T03:18:14.423Z
e7926438-8f26-4b24-9c36-a5b995e69e56,e73e151e-235a-46ba-85b1-6dc30a3087c3,1,whatsapp,message_sent,Interaction Content,2025-12-09T03:18:14.423Z
72fdd2be-349b-4e06-97ec-df1273afe874,e4a6d576-9f5b-41c5-a921-ac8956e2e1a7,1,site,click,Interaction Content,2025-12-09T03:18:14.423Z
0a5292f5-c881-4cba-a7e2-608f13e1e4cd,e4a6d576-9f5b-41c5-a921-ac8956e2e1a7,1,email,click,Interaction Content,2025-12-09T03:18:14.423Z
945a6ba6-71a3-4a0f-b916-d5ea8a55f636,e4a6d576-9f5b-41c5-a921-ac8956e2e1a7,1,whatsapp,click,Interaction Content,2025-12-09T03:18:14.423Z
806ea139-f2da-4239-8044-107dec765d84,e4a6d576-9f5b-41c5-a921-ac8956e2e1a7,1,site,click,Interaction Content,2025-12-09T03:18:14.423Z
726134f7-c052-41a5-a97c-6a863086b1d7,bce8b358-c5e0-44aa-a424-1656afa1183c,1,site,message_sent,Interaction Content,2025-12-09T03:18:14.423Z
245fe685-eb7c-49f5-80aa-cd37e056da0f,bce8b358-c5e0-44aa-a424-1656afa1183c,1,email,message_sent,Interaction Content,2025-12-09T03:18:14.423Z
cadb0287-da82-4eba-b33d-8dcc7b80ece6,bce8b358-c5e0-44aa-a424-1656afa1183c,1,whatsapp,click,Interaction Content,2025-12-09T03:18:14.423Z
42e98826-e904-47b9-8cd2-101d020cb484,bce8b358-c5e0-44aa-a424-1656afa1183c,1,whatsapp,message_sent,Interaction Content,2025-12-09T03:18:14.423Z
