id,customer_id,tenant_id,conversion_type,conversion_value,currency,conversion_path,touchpoints_count,first_touch_channel,last_touch_channel,attribution_last_click,attribution_first_click,attribution_linear,attribution_time_decay,order_id,product_ids,campaign_id,converted_at
52,5077e927-4ea9-427e-a047-df89949a668d,226,purchase,1135.64,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",7,instagram,whatsapp,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_31222,[12],4.0,2025-11-18 13:50:49.180139
53,5077e927-4ea9-427e-a047-df89949a668d,226,lead,1904.05,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",3,facebook,email,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_91543,[53],3.0,2025-12-08 13:50:49.180156
54,5077e927-4ea9-427e-a047-df89949a668d,226,lead,953.39,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",7,instagram,whatsapp,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_26905,[48],4.0,2025-10-27 13:50:49.180174
55,5077e927-4ea9-427e-a047-df89949a668d,226,signup,692.37,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",6,instagram,whatsapp,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_30672,"[74, 78, 83]",7.0,2025-11-25 13:50:49.180204
56,60566ea1-f6f4-4611-90ce-4c3a7c574a24,226,signup,1978.3,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",9,google,email,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_35267,"[77, 59, 53, 23]",5.0,2025-11-12 13:50:49.180226
57,1dc1de97-d46d-4dd4-aff0-45a358b33607,226,lead,1888.21,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",8,google,whatsapp,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_30053,"[38, 45, 56]",9.0,2025-11-24 13:50:49.180253
58,1dc1de97-d46d-4dd4-aff0-45a358b33607,226,lead,1007.13,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",3,direct,whatsapp,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_85550,"[13, 97, 18]",,2025-11-16 13:50:49.180276
59,1dc1de97-d46d-4dd4-aff0-45a358b33607,226,lead,690.01,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",7,direct,website,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_17183,"[31, 93, 40, 52]",4.0,2025-10-31 13:50:49.180304
60,1dc1de97-d46d-4dd4-aff0-45a358b33607,226,lead,1194.45,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",4,facebook,website,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_89783,[76],,2025-11-05 13:50:49.180321
61,fcab9c62-5bc0-4ece-b641-ca42463379c4,226,signup,1220.89,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",6,google,whatsapp,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_37106,"[42, 96, 7, 31]",,2025-10-15 13:50:49.180341
62,fcab9c62-5bc0-4ece-b641-ca42463379c4,226,lead,647.2,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",9,facebook,website,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_55418,"[65, 92]",7.0,2025-11-17 13:50:49.180358
63,a44bf349-d1c1-46d1-9423-2e794054f14d,226,purchase,1087.62,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",10,facebook,whatsapp,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_55029,"[59, 55, 84]",4.0,2025-11-04 13:50:49.180390
64,a44bf349-d1c1-46d1-9423-2e794054f14d,226,lead,522.04,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",3,instagram,whatsapp,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_61763,"[82, 45, 25, 32]",,2025-10-24 13:50:49.180423
65,a44bf349-d1c1-46d1-9423-2e794054f14d,226,purchase,1211.42,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",5,instagram,email,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_95264,"[6, 72]",,2025-12-03 13:50:49.180442
66,8b9cb984-f7a6-4092-966b-452543f53453,226,signup,270.52,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",6,direct,whatsapp,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_23497,"[69, 76, 79, 74, 1]",6.0,2025-12-04 13:50:49.180469
67,8b9cb984-f7a6-4092-966b-452543f53453,226,purchase,360.59,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",4,instagram,email,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_66231,"[77, 4, 65, 90]",6.0,2025-10-11 13:50:49.180489
68,0ec502de-fdc6-4364-936c-fbccebb8ca44,226,signup,1509.66,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",3,instagram,website,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_73697,"[89, 63]",2.0,2025-11-28 13:50:49.180508
69,0ec502de-fdc6-4364-936c-fbccebb8ca44,226,purchase,571.08,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",3,facebook,website,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_89649,"[32, 97, 53, 82]",1.0,2025-11-21 13:50:49.180527
70,0ec502de-fdc6-4364-936c-fbccebb8ca44,226,purchase,1641.23,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",7,google,whatsapp,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_67315,"[43, 86, 46, 28]",4.0,2025-10-29 13:50:49.180547
71,93d8df7b-911a-4a24-ab62-4e6028ecd0d7,226,purchase,1517.88,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",6,direct,email,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_82119,"[56, 55, 21]",,2025-10-27 13:50:49.180566
72,93d8df7b-911a-4a24-ab62-4e6028ecd0d7,226,signup,1035.88,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",4,facebook,email,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_46801,"[50, 84, 27, 23]",,2025-11-16 13:50:49.180583
73,79015ff4-e2d7-4b12-8d25-bf7381d13b80,226,lead,1226.92,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",9,instagram,email,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_77874,[69],4.0,2025-12-01 13:50:49.180602
74,ae129e04-36b4-4a7a-ba45-6079d3781943,226,signup,1237.39,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",5,instagram,website,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_39272,"[31, 72]",,2025-10-17 13:50:49.180620
75,ae129e04-36b4-4a7a-ba45-6079d3781943,226,lead,1637.71,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",3,facebook,whatsapp,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_51083,"[94, 77, 7, 28]",,2025-11-08 13:50:49.180644
76,ae129e04-36b4-4a7a-ba45-6079d3781943,226,signup,531.65,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",5,google,email,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_75861,"[36, 13]",,2025-11-17 13:50:49.180671
77,ae129e04-36b4-4a7a-ba45-6079d3781943,226,lead,1803.27,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",5,google,email,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_74426,"[95, 2, 81, 73, 56]",4.0,2025-11-24 13:50:49.180700
78,fc6cd42e-7196-4bd7-8b2e-82122a257c1d,226,lead,1550.6,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",10,instagram,website,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_71267,"[19, 31, 46, 14]",6.0,2025-11-14 13:50:49.180724
79,fc6cd42e-7196-4bd7-8b2e-82122a257c1d,226,signup,1701.44,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",9,direct,whatsapp,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_78806,"[53, 3, 12, 97, 62]",1.0,2025-11-14 13:50:49.180745
80,fc6cd42e-7196-4bd7-8b2e-82122a257c1d,226,purchase,1900.11,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",6,direct,email,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_48199,"[12, 92, 16, 4]",2.0,2025-10-11 13:50:49.180764
81,fc6cd42e-7196-4bd7-8b2e-82122a257c1d,226,lead,1338.14,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",7,instagram,website,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_94006,"[77, 47, 80, 38]",1.0,2025-11-18 13:50:49.180792
82,fc6cd42e-7196-4bd7-8b2e-82122a257c1d,226,lead,283.54,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",6,google,email,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_42010,"[95, 21, 41]",,2025-10-20 13:50:49.180810
83,43c18b6e-c318-4e5b-9bef-c64518ea8609,226,signup,1700.97,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",8,google,email,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_35709,"[65, 47, 85, 67, 21]",,2025-11-05 13:50:49.180836
84,43c18b6e-c318-4e5b-9bef-c64518ea8609,226,signup,734.8,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",3,google,email,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_48396,[70],6.0,2025-10-23 13:50:49.180875
85,43c18b6e-c318-4e5b-9bef-c64518ea8609,226,purchase,1143.83,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",8,direct,email,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_93278,"[11, 16, 28, 16, 80]",4.0,2025-12-05 13:50:49.180900
86,fe10967e-1718-4edc-88a8-ababd828b233,226,lead,1465.87,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",5,direct,whatsapp,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_27260,"[27, 94]",2.0,2025-10-15 13:50:49.180924
87,fe10967e-1718-4edc-88a8-ababd828b233,226,purchase,1806.99,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",8,direct,email,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_34103,"[54, 100, 76]",10.0,2025-11-18 13:50:49.180953
88,fe10967e-1718-4edc-88a8-ababd828b233,226,lead,1030.65,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",6,google,whatsapp,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_75764,[85],,2025-12-01 13:50:49.180981
89,fe10967e-1718-4edc-88a8-ababd828b233,226,lead,1334.97,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",7,direct,website,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_73036,[14],,2025-10-11 13:50:49.181020
90,fe10967e-1718-4edc-88a8-ababd828b233,226,purchase,189.24,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",9,google,website,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_41568,"[14, 70, 44]",,2025-11-04 13:50:49.181051
91,6ff6e731-e40d-4480-9821-8c4c5ff41471,226,purchase,788.94,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",7,facebook,website,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_24946,"[72, 66, 82]",,2025-11-07 13:50:49.181072
92,6ff6e731-e40d-4480-9821-8c4c5ff41471,226,signup,1781.29,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",9,google,email,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_32334,"[5, 80]",6.0,2025-11-26 13:50:49.181093
93,6ff6e731-e40d-4480-9821-8c4c5ff41471,226,lead,1180.61,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",10,facebook,whatsapp,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_27051,"[84, 93, 54]",,2025-11-19 13:50:49.181112
94,6ff6e731-e40d-4480-9821-8c4c5ff41471,226,lead,397.63,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",10,instagram,website,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_71768,"[45, 46, 50, 56]",9.0,2025-10-11 13:50:49.181133
95,3d656a0b-1434-49c0-a5d1-06cebe42ef71,226,purchase,671.37,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",10,google,whatsapp,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_82436,"[39, 28, 86]",,2025-10-22 13:50:49.181154
96,4757f76f-86cd-4539-83c5-36a0c9d15acc,226,lead,268.26,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",8,direct,website,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_24686,"[17, 62, 41, 21]",1.0,2025-11-21 13:50:49.181184
97,2cf50922-edde-41f0-8e87-00ae877bbee3,226,signup,1972.37,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",7,instagram,email,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_22665,"[76, 62, 52]",,2025-11-30 13:50:49.181204
98,2cf50922-edde-41f0-8e87-00ae877bbee3,226,signup,1801.54,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",6,facebook,whatsapp,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_20928,"[74, 62, 2, 12, 90]",6.0,2025-10-17 13:50:49.181226
99,8f7008a3-34ed-4cd0-b4ea-4dceff503b32,226,lead,1736.42,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",9,facebook,whatsapp,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_34605,[14],,2025-11-03 13:50:49.181246
100,8f7008a3-34ed-4cd0-b4ea-4dceff503b32,226,purchase,1137.31,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",7,google,email,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_82217,"[48, 97, 22]",10.0,2025-11-15 13:50:49.181286
101,8f7008a3-34ed-4cd0-b4ea-4dceff503b32,226,signup,672.01,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",3,direct,website,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_55727,"[68, 32, 57, 50, 28]",,2025-10-12 13:50:49.181313
102,e74d2b48-9a75-4376-b101-da10b5eef5d4,226,lead,1320.81,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",4,google,website,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_71564,"[67, 1, 33, 25, 16]",,2025-10-15 13:50:49.181337
103,e74d2b48-9a75-4376-b101-da10b5eef5d4,226,signup,678.58,BRL,"[{""channel"": ""google"", ""timestamp"": ""2024-01-01""}, {""channel"": ""email"", ""timestamp"": ""2024-01-05""}, {""channel"": ""website"", ""timestamp"": ""2024-01-07""}]",8,instagram,email,"{""email"": 1.0}","{""google"": 1.0}","{""google"": 0.33, ""email"": 0.33, ""website"": 0.34}","{""google"": 0.2, ""email"": 0.3, ""website"": 0.5}",ORD_21511,"[10, 19, 48, 60]",10.0,2025-11-23 13:50:49.181360
