id,customer_id,tenant_id,channel,interaction_type,campaign_id,session_id,device_type,content_summary,metadata,utm_source,utm_medium,utm_campaign,utm_content,referrer,created_at
312,7adea4f4-fc19-415a-a11a-109abbb05b85,226,website,click,,dd5a72ed-94e7-4d22-b0b4-3d56b549f3c8,tablet,Excepturi earum fuga nisi distinctio voluptatibus accusantium corporis.,"{""product_id"": 86, ""duration"": 106}",google,cpc,black_friday,banner,http://www.barbosa.br/,2025-11-05 08:50:49.076535
313,7adea4f4-fc19-415a-a11a-109abbb05b85,226,facebook,purchase,5.0,ec179a7e-fba5-4486-a0fd-54a535440465,desktop,Debitis eveniet cumque cum nam numquam nisi.,"{""product_id"": 64, ""duration"": 75}",direct,organic,launch,ad2,,2025-11-24 21:50:49.076554
314,5ec0340a-b744-4278-9362-a20cd3c598fc,226,email,share,6.0,553218e7-8700-4a92-a202-37e9dadffbb2,mobile,Cumque aspernatur alias rerum.,"{""product_id"": 100, ""duration"": 292}",instagram,cpc,launch,ad1,http://ribeiro.com/,2025-09-21 13:50:49.076592
315,5ec0340a-b744-4278-9362-a20cd3c598fc,226,facebook,purchase,,26c4ad73-6860-40f9-b66a-030a3c299101,desktop,Ducimus in odio velit.,"{""product_id"": 96, ""duration"": 118}",instagram,social,launch,ad1,http://freitas.br/,2025-11-06 06:50:49.076624
316,5ec0340a-b744-4278-9362-a20cd3c598fc,226,instagram,share,,877e3a6e-5964-44a5-9f05-727898eaf03c,desktop,Praesentium voluptas provident voluptatem aliquam eligendi.,"{""product_id"": 85, ""duration"": 99}",direct,email,launch,ad1,,2025-10-24 12:50:49.076643
317,5ec0340a-b744-4278-9362-a20cd3c598fc,226,facebook,message,4.0,b5a5c4ec-8b27-4658-bd00-1310a17d9d22,mobile,Doloribus ex voluptates quia incidunt esse.,"{""product_id"": 50, ""duration"": 49}",direct,email,black_friday,ad2,,2025-09-30 22:50:49.076660
318,5ec0340a-b744-4278-9362-a20cd3c598fc,226,facebook,message,7.0,454a5f01-063b-4523-9d3e-03a212fee0e6,tablet,Praesentium eaque nisi distinctio.,"{""product_id"": 48, ""duration"": 236}",direct,email,launch,banner,http://nascimento.com/,2025-11-07 05:50:49.076694
319,5ec0340a-b744-4278-9362-a20cd3c598fc,226,email,message,3.0,6cc33c89-50c6-4d46-a1b8-a17e84a8cb4c,tablet,Quo eum dignissimos maxime laboriosam.,"{""product_id"": 79, ""duration"": 28}",direct,cpc,launch,ad2,https://www.silva.com/,2025-10-03 07:50:49.076731
320,5ec0340a-b744-4278-9362-a20cd3c598fc,226,whatsapp,click,,d032100d-b63c-4626-86fa-2c780a44af11,tablet,Dolor placeat eveniet laborum.,"{""product_id"": 97, ""duration"": 194}",instagram,email,summer,ad2,http://cavalcanti.org/,2025-10-26 06:50:49.076764
321,5ec0340a-b744-4278-9362-a20cd3c598fc,226,instagram,view,,b783e4eb-1f3b-4fea-85dc-6ce128a25e94,tablet,Reiciendis esse delectus esse consectetur iusto a culpa.,"{""product_id"": 74, ""duration"": 295}",direct,email,launch,banner,https://macedo.com/,2025-11-04 23:50:49.076804
322,5ec0340a-b744-4278-9362-a20cd3c598fc,226,facebook,share,1.0,fb333ae9-0d5e-4b60-ba76-0577f2ee52ec,desktop,Tempora id exercitationem eligendi.,"{""product_id"": 92, ""duration"": 108}",direct,cpc,launch,ad2,http://www.dias.org/,2025-11-04 07:50:49.076853
323,5ec0340a-b744-4278-9362-a20cd3c598fc,226,instagram,share,,2100e6ea-a715-488d-8071-89b16b598c38,tablet,Culpa eligendi distinctio nisi nemo.,"{""product_id"": 6, ""duration"": 20}",facebook,cpc,launch,ad2,,2025-10-25 19:50:49.076880
324,5ec0340a-b744-4278-9362-a20cd3c598fc,226,email,message,,1f57fca0-0cde-4361-bdd9-ba38ca80f1b6,mobile,Corrupti tempore et odit nihil modi mollitia nesciunt.,"{""product_id"": 88, ""duration"": 206}",instagram,cpc,black_friday,ad1,,2025-10-06 09:50:49.076905
325,5ec0340a-b744-4278-9362-a20cd3c598fc,226,email,share,10.0,dac2a516-8016-46fb-94e4-24fd8119934d,mobile,Unde natus ducimus sunt earum explicabo.,"{""product_id"": 83, ""duration"": 269}",facebook,email,summer,ad2,,2025-09-14 01:50:49.076926
326,5ec0340a-b744-4278-9362-a20cd3c598fc,226,facebook,click,9.0,a2f74d85-3fcc-4b1e-a05b-070e837b475e,tablet,Earum doloribus possimus.,"{""product_id"": 17, ""duration"": 46}",direct,cpc,summer,banner,https://porto.org/,2025-10-02 15:50:49.076957
327,5ec0340a-b744-4278-9362-a20cd3c598fc,226,facebook,click,,f6632470-7f0e-4e0b-99bf-f2c928c3b6c2,tablet,Expedita explicabo vel officia nobis rem rerum.,"{""product_id"": 86, ""duration"": 235}",google,cpc,launch,ad1,,2025-12-04 22:50:49.076997
328,5ec0340a-b744-4278-9362-a20cd3c598fc,226,instagram,click,8.0,ba203043-cbe1-4d02-8d04-84d392caca52,mobile,Ipsa hic vero laborum libero.,"{""product_id"": 37, ""duration"": 95}",facebook,email,black_friday,banner,http://www.pastor.br/,2025-11-07 00:50:49.077065
329,5ec0340a-b744-4278-9362-a20cd3c598fc,226,whatsapp,purchase,5.0,ce88ddd0-0bfa-420e-9d56-04623964e827,desktop,Perferendis minus minima nesciunt voluptates magnam earum.,"{""product_id"": 29, ""duration"": 127}",facebook,email,launch,banner,,2025-10-08 05:50:49.077089
330,5ec0340a-b744-4278-9362-a20cd3c598fc,226,facebook,click,3.0,15946b16-f6ce-4d7c-9a4b-a88715745935,desktop,Animi occaecati tempora omnis officiis repellat.,"{""product_id"": 59, ""duration"": 239}",facebook,cpc,launch,ad1,,2025-10-15 12:50:49.077109
331,5ec0340a-b744-4278-9362-a20cd3c598fc,226,whatsapp,view,,1b029558-8794-4661-9e46-3111ba9a24ee,mobile,Dolor amet veniam accusantium accusantium.,"{""product_id"": 66, ""duration"": 240}",instagram,social,summer,ad2,,2025-09-25 18:50:49.077147
332,5ec0340a-b744-4278-9362-a20cd3c598fc,226,whatsapp,view,6.0,11b98b60-6db3-4360-a800-d2bca8d63ddc,mobile,Fugiat occaecati tempora exercitationem.,"{""product_id"": 87, ""duration"": 258}",direct,cpc,launch,banner,https://www.alves.br/,2025-10-11 05:50:49.077211
333,5ec0340a-b744-4278-9362-a20cd3c598fc,226,facebook,message,,38d97400-987f-480e-8e0b-46331b69404e,tablet,Libero amet nobis molestias eveniet.,"{""product_id"": 23, ""duration"": 120}",google,cpc,summer,ad2,,2025-09-11 22:50:49.077234
334,5ec0340a-b744-4278-9362-a20cd3c598fc,226,whatsapp,view,2.0,b97ccdd2-b8b1-40fe-822e-f995f74dd9e0,tablet,Fugiat assumenda laudantium ut laudantium ea explicabo.,"{""product_id"": 89, ""duration"": 236}",instagram,email,launch,banner,,2025-10-17 22:50:49.077255
335,5ec0340a-b744-4278-9362-a20cd3c598fc,226,email,message,7.0,ca700479-2029-411a-9dd4-0e700dc7b0f1,tablet,Praesentium modi iure dolores et veniam.,"{""product_id"": 72, ""duration"": 239}",direct,organic,black_friday,banner,https://pires.com/,2025-10-19 03:50:49.077294
336,5ec0340a-b744-4278-9362-a20cd3c598fc,226,instagram,purchase,3.0,4de7cd47-8c42-4985-bfda-bfda15c1e425,mobile,Sequi expedita possimus consequatur molestiae.,"{""product_id"": 27, ""duration"": 37}",facebook,cpc,launch,ad2,http://da.org/,2025-11-09 20:50:49.077328
337,5ec0340a-b744-4278-9362-a20cd3c598fc,226,facebook,purchase,,a50efc22-fded-4a23-9076-4e01b4b41bbc,desktop,Perferendis at molestiae.,"{""product_id"": 63, ""duration"": 230}",google,organic,summer,ad1,,2025-09-13 08:50:49.077345
338,5ec0340a-b744-4278-9362-a20cd3c598fc,226,whatsapp,click,,2f0b25ad-2cd3-4431-9411-702560440b7b,mobile,Perferendis totam laboriosam illum placeat.,"{""product_id"": 57, ""duration"": 290}",google,cpc,summer,banner,http://silveira.br/,2025-10-09 15:50:49.077419
339,5ec0340a-b744-4278-9362-a20cd3c598fc,226,email,click,,35b2071b-44a1-4398-9f50-70e44b7120f3,desktop,Quasi fugiat rem fuga.,"{""product_id"": 67, ""duration"": 30}",direct,email,summer,banner,https://aragao.org/,2025-11-10 04:50:49.077512
340,5ec0340a-b744-4278-9362-a20cd3c598fc,226,instagram,click,,f68b6b14-3996-4ddd-b1f7-dde30e5b8b1e,mobile,Sunt labore nulla facere recusandae harum.,"{""product_id"": 41, ""duration"": 217}",instagram,email,launch,banner,http://www.rodrigues.net/,2025-09-29 19:50:49.077584
341,5ec0340a-b744-4278-9362-a20cd3c598fc,226,email,message,,77d14c1a-c1c6-4ec7-b2b6-bd96656bdc3f,mobile,Ipsam facilis at dolorum amet quos id.,"{""product_id"": 52, ""duration"": 270}",direct,email,black_friday,ad2,,2025-11-04 13:50:49.077624
342,5ec0340a-b744-4278-9362-a20cd3c598fc,226,website,view,,0f8d22a1-c6e7-4b66-8ed2-b2ba83696521,tablet,Provident consequuntur natus sunt sint.,"{""product_id"": 27, ""duration"": 24}",facebook,email,black_friday,ad1,https://fernandes.br/,2025-12-04 17:50:49.077727
343,5ec0340a-b744-4278-9362-a20cd3c598fc,226,website,click,5.0,dfb330d4-4e8f-4298-86fc-043832730f8c,tablet,Itaque quidem hic ipsa.,"{""product_id"": 36, ""duration"": 291}",instagram,cpc,summer,ad1,,2025-11-06 21:50:49.077766
344,5ec0340a-b744-4278-9362-a20cd3c598fc,226,whatsapp,purchase,8.0,6613f6a3-ee78-4d58-83f2-5bf13bb23a1d,desktop,Alias magni corporis doloribus culpa quibusdam quibusdam assumenda.,"{""product_id"": 22, ""duration"": 292}",instagram,organic,launch,ad2,,2025-09-18 22:50:49.077804
345,5ec0340a-b744-4278-9362-a20cd3c598fc,226,instagram,purchase,,2818ff05-0a54-4520-a10f-cfc1021ff9af,desktop,Assumenda nihil corrupti modi mollitia nobis.,"{""product_id"": 69, ""duration"": 274}",instagram,email,launch,banner,,2025-11-28 01:50:49.077830
346,5ec0340a-b744-4278-9362-a20cd3c598fc,226,instagram,message,7.0,f23f3a0a-f850-434c-82ad-e9a52be810a3,mobile,Blanditiis cumque corrupti repellat quis.,"{""product_id"": 49, ""duration"": 272}",google,social,summer,ad2,,2025-09-22 03:50:49.077856
347,5ec0340a-b744-4278-9362-a20cd3c598fc,226,email,purchase,,87388dfd-33bd-4d1c-8366-d18c6e5e3b45,tablet,Voluptatibus facere quis voluptates.,"{""product_id"": 37, ""duration"": 195}",facebook,email,black_friday,ad1,,2025-10-25 06:50:49.077875
348,5ec0340a-b744-4278-9362-a20cd3c598fc,226,whatsapp,click,7.0,8a63f3b8-023a-4e6c-8b21-ab60afc6f468,desktop,Expedita pariatur occaecati earum temporibus aliquam deserunt.,"{""product_id"": 33, ""duration"": 99}",direct,social,summer,banner,http://nascimento.com/,2025-10-10 00:50:49.077916
349,5ec0340a-b744-4278-9362-a20cd3c598fc,226,whatsapp,view,3.0,a45f6088-bd29-4563-91ad-89d873290384,desktop,Magnam qui enim quisquam veritatis culpa veritatis.,"{""product_id"": 54, ""duration"": 132}",instagram,cpc,black_friday,ad2,,2025-09-26 10:50:49.077935
350,5ec0340a-b744-4278-9362-a20cd3c598fc,226,website,share,7.0,39317637-fbad-454f-9377-c4afd34723d1,desktop,Officia laboriosam illum ab illo consequuntur.,"{""product_id"": 81, ""duration"": 119}",instagram,organic,launch,ad1,,2025-11-11 14:50:49.077953
351,5ec0340a-b744-4278-9362-a20cd3c598fc,226,facebook,click,,eaf85a27-5317-4c6c-89ef-1dcc62a2ad0d,mobile,Itaque libero asperiores quidem.,"{""product_id"": 63, ""duration"": 118}",direct,cpc,summer,banner,,2025-10-03 16:50:49.077970
352,5ec0340a-b744-4278-9362-a20cd3c598fc,226,whatsapp,view,7.0,2f6dcfcf-c54d-4e0f-b897-7c3e65d7a94b,mobile,Vel voluptatem sed fugiat adipisci non maxime atque.,"{""product_id"": 38, ""duration"": 190}",instagram,cpc,launch,ad2,http://www.vargas.br/,2025-10-04 08:50:49.078005
353,5ec0340a-b744-4278-9362-a20cd3c598fc,226,whatsapp,view,,87742a8e-be8f-48eb-9168-2d6e8eab8d8b,mobile,Incidunt animi tempore illum enim.,"{""product_id"": 27, ""duration"": 155}",facebook,email,black_friday,banner,,2025-11-20 20:50:49.078024
354,5ec0340a-b744-4278-9362-a20cd3c598fc,226,website,share,4.0,63d74448-d309-46d2-be67-b1f7fe30969e,desktop,Tempora sapiente perspiciatis impedit.,"{""product_id"": 66, ""duration"": 46}",instagram,email,summer,ad2,https://www.marques.br/,2025-10-18 06:50:49.078069
355,5ec0340a-b744-4278-9362-a20cd3c598fc,226,facebook,purchase,,325fbe2c-7cef-4484-987b-956e49e9d303,mobile,Minima amet praesentium unde quia nihil.,"{""product_id"": 26, ""duration"": 179}",instagram,organic,launch,banner,,2025-12-01 18:50:49.078087
356,5ec0340a-b744-4278-9362-a20cd3c598fc,226,website,message,,9ee98134-1033-40f3-b084-91df48a59c48,desktop,Illum voluptate numquam animi totam.,"{""product_id"": 61, ""duration"": 87}",direct,organic,summer,banner,https://www.cardoso.com/,2025-11-16 19:50:49.078122
357,5ec0340a-b744-4278-9362-a20cd3c598fc,226,website,purchase,2.0,7bd0ea39-240f-42a3-9fcb-305b942c4e0c,mobile,Officia quis eligendi autem incidunt.,"{""product_id"": 32, ""duration"": 58}",facebook,organic,black_friday,ad2,http://montenegro.com/,2025-09-22 05:50:49.078161
358,5ec0340a-b744-4278-9362-a20cd3c598fc,226,whatsapp,purchase,4.0,42fc3abd-1ead-480d-a7ab-606da77a6828,tablet,Dolorem aliquam voluptatibus esse iste ducimus.,"{""product_id"": 11, ""duration"": 225}",instagram,social,summer,ad2,,2025-11-24 05:50:49.078179
359,5ec0340a-b744-4278-9362-a20cd3c598fc,226,email,share,1.0,e0cd0ca4-0dc9-419d-b657-6c2101415aa5,mobile,Velit ipsam sint asperiores occaecati magni.,"{""product_id"": 31, ""duration"": 260}",instagram,organic,black_friday,banner,,2025-11-26 00:50:49.078210
360,5ec0340a-b744-4278-9362-a20cd3c598fc,226,website,view,,b1e9cb9b-99e2-4574-b2b1-ae3f4ef93f62,mobile,Quis quisquam pariatur non officia.,"{""product_id"": 22, ""duration"": 239}",instagram,social,summer,ad1,http://caldeira.net/,2025-09-20 23:50:49.078283
361,5ec0340a-b744-4278-9362-a20cd3c598fc,226,instagram,purchase,5.0,f3c1de44-43a0-4ec4-825a-bd8519fe39fb,mobile,Itaque ipsum repellat illum reiciendis mollitia.,"{""product_id"": 4, ""duration"": 219}",direct,email,summer,ad1,,2025-11-04 05:50:49.078317
362,5ec0340a-b744-4278-9362-a20cd3c598fc,226,whatsapp,message,6.0,4ecc2515-57b8-44c1-ae15-f69bc627b151,desktop,Consequatur incidunt nesciunt vel.,"{""product_id"": 19, ""duration"": 24}",direct,cpc,launch,ad2,https://da.br/,2025-09-09 16:50:49.078367
363,5ec0340a-b744-4278-9362-a20cd3c598fc,226,facebook,click,4.0,9359fcf3-5bcc-46f6-a27a-cc613ef9f20a,tablet,Labore quasi a vitae.,"{""product_id"": 24, ""duration"": 165}",facebook,cpc,summer,ad1,http://www.freitas.br/,2025-09-19 00:50:49.078413
364,5ec0340a-b744-4278-9362-a20cd3c598fc,226,whatsapp,share,4.0,351347a6-672d-4550-b399-f363a3a9cda0,tablet,Ad beatae ratione nemo aspernatur vitae porro.,"{""product_id"": 20, ""duration"": 269}",direct,email,black_friday,banner,http://lopes.com/,2025-10-06 07:50:49.078464
365,5ec0340a-b744-4278-9362-a20cd3c598fc,226,email,click,,ae26c393-1d49-4660-8f00-45b09e926faf,mobile,Blanditiis et est velit pariatur illum non.,"{""product_id"": 30, ""duration"": 188}",direct,social,summer,ad1,http://nogueira.net/,2025-09-10 03:50:49.078514
366,5ec0340a-b744-4278-9362-a20cd3c598fc,226,email,click,8.0,a91a9a06-00e0-4f19-bc3b-5af926f35e5e,tablet,Repudiandae laborum vitae laudantium omnis.,"{""product_id"": 66, ""duration"": 217}",facebook,cpc,black_friday,ad1,,2025-11-24 18:50:49.078534
367,5ec0340a-b744-4278-9362-a20cd3c598fc,226,facebook,share,7.0,89ebd767-409e-43eb-8568-dfc645ac3612,desktop,Nobis in quod numquam.,"{""product_id"": 31, ""duration"": 61}",facebook,email,black_friday,ad2,,2025-11-13 06:50:49.078552
368,5ec0340a-b744-4278-9362-a20cd3c598fc,226,email,click,,bd0717c1-5fab-45a8-b5fb-22d03ff767d3,tablet,Aliquid quibusdam harum ea ut illum atque.,"{""product_id"": 35, ""duration"": 208}",direct,cpc,summer,banner,,2025-09-28 13:50:49.078570
369,5ec0340a-b744-4278-9362-a20cd3c598fc,226,website,purchase,,26a4e5c7-ca6d-424a-859d-3b3239f5e713,tablet,Ab aliquid inventore.,"{""product_id"": 7, ""duration"": 110}",facebook,social,launch,ad1,http://fernandes.net/,2025-12-07 00:50:49.078607
370,5ec0340a-b744-4278-9362-a20cd3c598fc,226,facebook,view,6.0,cd5615ac-bc03-43fa-ac23-c4b59c9fe559,tablet,Reiciendis deleniti a id magni.,"{""product_id"": 46, ""duration"": 203}",instagram,cpc,black_friday,ad2,http://da.com/,2025-12-01 18:50:49.078647
371,5ec0340a-b744-4278-9362-a20cd3c598fc,226,email,purchase,3.0,03899adb-228e-4e61-a6dc-0c87f039ddb0,mobile,Eius molestias dolor cumque placeat commodi officiis.,"{""product_id"": 14, ""duration"": 296}",google,organic,launch,ad1,,2025-11-30 13:50:49.078668
372,5ec0340a-b744-4278-9362-a20cd3c598fc,226,email,click,9.0,b6c5428d-9f9a-4714-8bd6-9c492398ecc5,tablet,Amet excepturi atque rerum beatae magni.,"{""product_id"": 7, ""duration"": 296}",direct,organic,launch,banner,http://brito.br/,2025-10-20 17:50:49.078716
373,5ec0340a-b744-4278-9362-a20cd3c598fc,226,website,click,4.0,b3562d5b-70a1-403f-b825-95ad4fcde2be,mobile,Excepturi illo reprehenderit veritatis ducimus recusandae quod exercitationem.,"{""product_id"": 74, ""duration"": 63}",facebook,organic,black_friday,ad2,,2025-10-22 02:50:49.078742
374,5ec0340a-b744-4278-9362-a20cd3c598fc,226,whatsapp,share,,508292e7-9bb4-43bf-8718-eedbacd3ce3d,tablet,Dolores unde dolorem.,"{""product_id"": 27, ""duration"": 174}",direct,email,launch,banner,,2025-10-18 20:50:49.078760
375,5ec0340a-b744-4278-9362-a20cd3c598fc,226,facebook,click,9.0,dafd34aa-e942-4ef2-a133-6ec0cc22fe75,desktop,Nisi optio error quod nobis ratione itaque.,"{""product_id"": 100, ""duration"": 80}",google,social,black_friday,banner,http://cavalcante.com/,2025-09-21 19:50:49.078802
376,5ec0340a-b744-4278-9362-a20cd3c598fc,226,whatsapp,share,,e791dfb1-d232-4669-8b98-e3a10c822bf2,mobile,Quibusdam laudantium maxime sed.,"{""product_id"": 71, ""duration"": 115}",google,organic,launch,ad2,https://www.araujo.br/,2025-11-04 23:50:49.078837
377,5ec0340a-b744-4278-9362-a20cd3c598fc,226,whatsapp,share,6.0,7f11a925-ed7a-4eb4-9bb9-7962c0927e9e,tablet,Laudantium veritatis architecto quas ea cupiditate nemo.,"{""product_id"": 86, ""duration"": 138}",facebook,cpc,summer,ad2,http://www.correia.com/,2025-10-04 02:50:49.078870
378,5ec0340a-b744-4278-9362-a20cd3c598fc,226,website,view,9.0,9f53d6c5-f425-4e27-8faa-02a2e009718b,mobile,Optio illum nostrum sunt.,"{""product_id"": 38, ""duration"": 296}",google,cpc,summer,banner,,2025-10-02 11:50:49.078894
379,5ec0340a-b744-4278-9362-a20cd3c598fc,226,facebook,view,5.0,260bca60-fd60-4b40-8934-0d4581462f57,mobile,Voluptates cupiditate itaque.,"{""product_id"": 59, ""duration"": 79}",instagram,organic,summer,banner,,2025-12-03 22:50:49.078912
380,5ec0340a-b744-4278-9362-a20cd3c598fc,226,email,message,8.0,0fc9f5e5-f74d-4e19-8da5-4a403dd4a54f,mobile,Odit deserunt quod odit laborum nisi.,"{""product_id"": 64, ""duration"": 255}",facebook,organic,launch,banner,http://www.machado.br/,2025-10-12 10:50:49.078951
381,5ec0340a-b744-4278-9362-a20cd3c598fc,226,instagram,view,7.0,ad95da38-2d64-40d5-a61f-46c6b5adaed6,mobile,Possimus asperiores modi corporis unde.,"{""product_id"": 76, ""duration"": 279}",instagram,organic,launch,banner,,2025-12-05 07:50:49.078969
382,5ec0340a-b744-4278-9362-a20cd3c598fc,226,whatsapp,message,5.0,a2a79d51-390a-4075-8fd9-c3a4b74ad8b2,mobile,Quo ad nihil earum vel.,"{""product_id"": 70, ""duration"": 71}",facebook,email,summer,banner,,2025-10-09 00:50:49.078986
383,5ec0340a-b744-4278-9362-a20cd3c598fc,226,whatsapp,view,6.0,a73ddba3-0782-4817-87f6-64c28e449a7a,mobile,Laboriosam inventore sapiente corrupti.,"{""product_id"": 99, ""duration"": 137}",direct,email,black_friday,ad1,https://www.ramos.net/,2025-11-08 13:50:49.079015
384,5ec0340a-b744-4278-9362-a20cd3c598fc,226,website,purchase,2.0,12d556da-5918-477e-901f-3c70e057282a,mobile,Iure similique doloremque maiores exercitationem rem ea.,"{""product_id"": 30, ""duration"": 295}",instagram,organic,launch,ad2,https://www.silveira.br/,2025-11-09 16:50:49.079046
385,5ec0340a-b744-4278-9362-a20cd3c598fc,226,email,share,8.0,13adb348-461e-4489-bb75-79348f9e7d87,desktop,Accusantium temporibus facilis nihil quo.,"{""product_id"": 15, ""duration"": 94}",instagram,cpc,black_friday,banner,http://rezende.br/,2025-11-19 18:50:49.079118
386,5ec0340a-b744-4278-9362-a20cd3c598fc,226,whatsapp,purchase,10.0,c44bccfc-24cd-42ea-8c79-cd3bc7dce76e,desktop,Explicabo pariatur minus ipsam eligendi.,"{""product_id"": 88, ""duration"": 160}",google,social,black_friday,banner,https://www.sales.com/,2025-10-07 19:50:49.079148
387,a7266949-e60f-4e87-98b3-c0debd91593a,226,whatsapp,view,3.0,e35ce550-901f-4bff-ab4c-06a55429a064,tablet,Quasi atque molestiae magni.,"{""product_id"": 89, ""duration"": 165}",google,social,black_friday,banner,,2025-09-14 05:50:49.079168
388,a7266949-e60f-4e87-98b3-c0debd91593a,226,website,view,,912c07e6-f20f-4264-874a-981a9fd91d6f,desktop,Consectetur occaecati ipsa eaque est.,"{""product_id"": 84, ""duration"": 274}",direct,social,launch,ad1,,2025-11-24 09:50:49.079194
389,a7266949-e60f-4e87-98b3-c0debd91593a,226,facebook,view,8.0,a6a4f3fa-7552-4dcf-83d6-dc7c834e3d5a,mobile,Suscipit quisquam harum consectetur autem ex odio numquam.,"{""product_id"": 86, ""duration"": 48}",google,social,summer,banner,http://www.rodrigues.com/,2025-11-28 03:50:49.079272
390,a7266949-e60f-4e87-98b3-c0debd91593a,226,website,click,,00e4e347-135e-4a70-a864-37799970274e,tablet,Veniam quidem distinctio laboriosam velit architecto autem.,"{""product_id"": 95, ""duration"": 116}",google,organic,summer,ad2,,2025-09-11 17:50:49.079304
391,a7266949-e60f-4e87-98b3-c0debd91593a,226,facebook,click,,1eb36a62-99f9-4914-bf19-b237cfc1bb78,desktop,Vero error deserunt maiores similique aspernatur.,"{""product_id"": 50, ""duration"": 222}",instagram,cpc,summer,ad1,,2025-10-02 03:50:49.079324
392,a7266949-e60f-4e87-98b3-c0debd91593a,226,email,purchase,4.0,5835ef5d-849c-4933-8f20-24beb22fc5ae,mobile,Quia et ex ad veniam explicabo omnis.,"{""product_id"": 80, ""duration"": 201}",instagram,email,black_friday,banner,,2025-11-10 17:50:49.079343
393,a7266949-e60f-4e87-98b3-c0debd91593a,226,website,share,8.0,44ba8850-fab8-4a37-838a-8803b070d622,mobile,Totam quam nostrum mollitia error ab.,"{""product_id"": 42, ""duration"": 53}",facebook,cpc,black_friday,ad2,,2025-11-01 01:50:49.079361
394,a7266949-e60f-4e87-98b3-c0debd91593a,226,whatsapp,purchase,,077bed0b-31d1-4d76-b421-ae6a6784c935,mobile,Veniam incidunt recusandae sapiente alias.,"{""product_id"": 87, ""duration"": 258}",instagram,email,black_friday,banner,http://da.com/,2025-11-09 04:50:49.079396
395,a7266949-e60f-4e87-98b3-c0debd91593a,226,website,message,6.0,0e86d8a1-9b7f-45fb-97aa-cce5cab57fd3,tablet,Ex voluptatum sit aspernatur architecto ipsa maxime.,"{""product_id"": 60, ""duration"": 170}",facebook,cpc,black_friday,ad1,https://cardoso.br/,2025-09-27 17:50:49.079429
396,a7266949-e60f-4e87-98b3-c0debd91593a,226,website,click,,9a8a3896-7d5c-4384-af1f-ebf2aeb1dc22,mobile,Saepe aspernatur facilis eligendi.,"{""product_id"": 31, ""duration"": 149}",facebook,organic,launch,banner,,2025-11-19 13:50:49.079447
397,a7266949-e60f-4e87-98b3-c0debd91593a,226,email,purchase,,9ecaa9d4-3abd-4dce-8654-cb8cd7eb4ea7,desktop,Enim nobis reiciendis possimus.,"{""product_id"": 19, ""duration"": 207}",instagram,cpc,black_friday,ad2,http://abreu.br/,2025-12-05 07:50:49.079477
398,a7266949-e60f-4e87-98b3-c0debd91593a,226,website,share,,55b8c23b-5564-49cd-9829-eb809a14da14,tablet,Beatae magni neque dolores totam.,"{""product_id"": 52, ""duration"": 240}",facebook,organic,black_friday,banner,,2025-11-06 17:50:49.079494
399,a7266949-e60f-4e87-98b3-c0debd91593a,226,email,click,,b75c5e68-988d-4a42-aa89-2c0936ef08d9,desktop,Deserunt ex blanditiis magnam porro atque error dolorem.,"{""product_id"": 24, ""duration"": 203}",instagram,organic,black_friday,ad1,,2025-10-18 12:50:49.079516
400,a7266949-e60f-4e87-98b3-c0debd91593a,226,facebook,purchase,,03ea08ed-ab41-4b57-a255-23f77b51794b,desktop,Veritatis nobis quidem unde molestias qui.,"{""product_id"": 11, ""duration"": 216}",instagram,organic,black_friday,ad2,,2025-11-06 00:50:49.079563
401,a7266949-e60f-4e87-98b3-c0debd91593a,226,facebook,share,9.0,71436fe2-1363-47de-a273-66eb39aacc68,mobile,Ut quaerat voluptatum deserunt dolorum.,"{""product_id"": 42, ""duration"": 258}",google,cpc,launch,ad2,https://da.br/,2025-11-27 22:50:49.079638
402,a7266949-e60f-4e87-98b3-c0debd91593a,226,website,view,7.0,3e43129c-43bb-432f-a4ef-55743b141eb9,mobile,Quisquam eum vitae maxime suscipit recusandae cupiditate.,"{""product_id"": 24, ""duration"": 86}",facebook,email,summer,ad1,http://carvalho.br/,2025-11-12 02:50:49.079709
403,a7266949-e60f-4e87-98b3-c0debd91593a,226,email,message,4.0,e57dda41-b848-48b2-a23d-35ddbb297e04,tablet,Tenetur voluptates provident ea eveniet.,"{""product_id"": 91, ""duration"": 174}",instagram,social,launch,ad1,,2025-12-06 21:50:49.079744
404,a7266949-e60f-4e87-98b3-c0debd91593a,226,website,click,,f4b3094c-d32e-4137-a576-096eb372f696,mobile,At illo vel.,"{""product_id"": 13, ""duration"": 232}",facebook,email,launch,banner,https://www.alves.org/,2025-11-15 22:50:49.079876
405,a7266949-e60f-4e87-98b3-c0debd91593a,226,email,share,,73cf1621-d5e3-4c7d-b305-36145283be1c,tablet,Porro expedita dolor voluptates commodi dolores.,"{""product_id"": 84, ""duration"": 197}",google,organic,summer,banner,http://oliveira.br/,2025-10-15 12:50:49.079933
406,a7266949-e60f-4e87-98b3-c0debd91593a,226,facebook,view,1.0,910f2b57-cac1-4e56-9b21-d9d5b30c5d11,tablet,Accusantium dolorem deleniti ea.,"{""product_id"": 29, ""duration"": 50}",direct,social,launch,banner,,2025-10-07 05:50:49.079972
